sec,r.init,r.init was invoked (a)
6.049,0.942,StateMachine,run completed
6.049,0.517,Mainline,Ending state machine pass
6.050,0.983,Mainline,Begining state machine pass
6.051,0.463,StateMachine,before if(conditionsToCheck
6.051,0.756,StateMachine,before this.everyTime
6.052,0.419,StateMachine,after this.everyTime
6.053,0.828,StateMachine,run completed
6.053,0.466,Mainline,Ending state machine pass
6.054,0.680,Mainline,Begining state machine pass
6.055,0.862,StateMachine,before if(conditionsToCheck
6.055,0.738,StateMachine,before this.everyTime
6.056,0.494,StateMachine,after this.everyTime
6.057,0.945,StateMachine,run completed
6.057,0.413,Mainline,Ending state machine pass
6.058,0.761,Mainline,Begining state machine pass
6.059,1.116,StateMachine,before if(conditionsToCheck
6.060,0.791,StateMachine,before this.everyTime
6.060,0.606,StateMachine,after this.everyTime
6.061,0.734,StateMachine,run completed
6.062,0.426,Mainline,Ending state machine pass
6.062,0.620,Mainline,Begining state machine pass
6.063,0.382,StateMachine,before if(conditionsToCheck
6.064,1.147,StateMachine,before this.everyTime
6.065,0.819,StateMachine,after this.everyTime
6.065,0.719,StateMachine,run completed
6.066,0.421,Mainline,Ending state machine pass
6.066,0.553,Mainline,Begining state machine pass
6.067,0.393,StateMachine,before if(conditionsToCheck
6.068,1.577,StateMachine,before this.everyTime
6.069,0.527,StateMachine,after this.everyTime
6.069,0.642,StateMachine,run completed
6.070,0.382,Mainline,Ending state machine pass
6.071,0.840,Mainline,Begining state machine pass
6.071,0.465,StateMachine,before if(conditionsToCheck
6.072,0.671,StateMachine,before this.everyTime
6.073,0.901,StateMachine,after this.everyTime
6.073,0.569,StateMachine,run completed
6.074,0.389,Mainline,Ending state machine pass
6.075,0.955,Mainline,Begining state machine pass
6.075,0.499,StateMachine,before if(conditionsToCheck
6.076,0.626,StateMachine,before this.everyTime
6.077,0.785,StateMachine,after this.everyTime
6.077,0.600,StateMachine,run completed
6.078,0.961,Mainline,Ending state machine pass
6.080,2.237,Mainline,Begining state machine pass
6.082,1.278,StateMachine,before if(conditionsToCheck
6.083,1.130,StateMachine,before this.everyTime
6.084,1.548,StateMachine,after this.everyTime
6.086,1.289,StateMachine,run completed
6.086,0.694,Mainline,Ending state machine pass
6.087,0.460,Mainline,Begining state machine pass
6.088,0.906,StateMachine,before if(conditionsToCheck
6.088,0.831,StateMachine,before this.everyTime
6.089,0.743,StateMachine,after this.everyTime
6.090,0.566,StateMachine,run completed
6.090,0.528,Mainline,Ending state machine pass
6.091,0.433,Mainline,Begining state machine pass
6.091,0.618,StateMachine,before if(conditionsToCheck
6.092,0.427,StateMachine,before this.everyTime
6.092,0.599,StateMachine,after this.everyTime
6.093,0.394,StateMachine,run completed
6.093,0.611,Mainline,Ending state machine pass
6.094,0.336,Mainline,Begining state machine pass
6.094,0.593,StateMachine,before if(conditionsToCheck
6.095,0.448,StateMachine,before this.everyTime
6.095,0.627,StateMachine,after this.everyTime
6.096,0.350,StateMachine,run completed
6.096,0.561,Mainline,Ending state machine pass
6.097,0.457,Mainline,Begining state machine pass
6.097,0.612,StateMachine,before if(conditionsToCheck
6.098,0.606,StateMachine,before this.everyTime
6.098,0.396,StateMachine,after this.everyTime
6.099,0.362,StateMachine,run completed
6.099,0.721,Mainline,Ending state machine pass
6.100,0.480,Mainline,Begining state machine pass
6.100,0.470,StateMachine,before if(conditionsToCheck
6.101,0.979,StateMachine,before this.everyTime
6.102,0.430,StateMachine,after this.everyTime
6.102,0.395,StateMachine,run completed
6.103,0.357,Mainline,Ending state machine pass
6.103,0.563,Mainline,Begining state machine pass
6.103,0.345,StateMachine,before if(conditionsToCheck
6.104,0.446,StateMachine,before this.everyTime
6.104,0.377,StateMachine,after this.everyTime
6.105,0.365,StateMachine,run completed
6.105,0.706,Mainline,Ending state machine pass
6.106,0.366,Mainline,Begining state machine pass
6.106,0.380,StateMachine,before if(conditionsToCheck
6.107,0.477,StateMachine,before this.everyTime
6.107,0.374,StateMachine,after this.everyTime
6.107,0.391,StateMachine,run completed
6.108,0.542,Mainline,Ending state machine pass
6.108,0.422,Mainline,Begining state machine pass
6.109,0.392,StateMachine,before if(conditionsToCheck
6.110,1.226,StateMachine,before this.everyTime
6.110,0.475,StateMachine,after this.everyTime
6.111,0.430,StateMachine,run completed
6.111,0.393,Mainline,Ending state machine pass
6.112,0.351,Mainline,Begining state machine pass
6.112,0.423,StateMachine,before if(conditionsToCheck
6.112,0.470,StateMachine,before this.everyTime
6.113,0.452,StateMachine,after this.everyTime
6.113,0.353,StateMachine,run completed
6.114,0.297,Mainline,Ending state machine pass
6.114,0.338,Mainline,Begining state machine pass
6.114,0.370,StateMachine,before if(conditionsToCheck
6.115,0.506,StateMachine,before this.everyTime
6.115,0.469,StateMachine,after this.everyTime
6.116,0.335,StateMachine,run completed
6.116,0.342,Mainline,Ending state machine pass
6.116,0.375,Mainline,Begining state machine pass
6.117,0.409,StateMachine,before if(conditionsToCheck
6.117,0.491,StateMachine,before this.everyTime
6.118,0.393,StateMachine,after this.everyTime
6.118,0.467,StateMachine,run completed
6.118,0.415,Mainline,Ending state machine pass
6.119,0.392,Mainline,Begining state machine pass
6.119,0.402,StateMachine,before if(conditionsToCheck
6.120,0.516,StateMachine,before this.everyTime
6.120,0.451,StateMachine,after this.everyTime
6.121,0.387,StateMachine,run completed
6.121,0.397,Mainline,Ending state machine pass
6.121,0.374,Mainline,Begining state machine pass
6.122,0.406,StateMachine,before if(conditionsToCheck
6.122,0.546,StateMachine,before this.everyTime
6.123,0.445,StateMachine,after this.everyTime
6.123,0.424,StateMachine,run completed
6.124,0.383,Mainline,Ending state machine pass
6.124,0.413,Mainline,Begining state machine pass
6.124,0.401,StateMachine,before if(conditionsToCheck
6.125,0.591,StateMachine,before this.everyTime
6.125,0.354,StateMachine,after this.everyTime
6.126,0.328,StateMachine,run completed
6.126,0.380,Mainline,Ending state machine pass
6.126,0.369,Mainline,Begining state machine pass
6.127,0.389,StateMachine,before if(conditionsToCheck
6.127,0.635,StateMachine,before this.everyTime
6.128,0.483,StateMachine,after this.everyTime
6.128,0.422,StateMachine,run completed
6.129,0.403,Mainline,Ending state machine pass
6.129,0.390,Mainline,Begining state machine pass
6.130,0.572,StateMachine,before if(conditionsToCheck
6.130,0.582,StateMachine,before this.everyTime
6.131,0.451,StateMachine,after this.everyTime
6.131,0.436,StateMachine,run completed
6.132,0.373,Mainline,Ending state machine pass
6.132,0.382,Mainline,Begining state machine pass
6.132,0.391,StateMachine,before if(conditionsToCheck
6.133,0.499,StateMachine,before this.everyTime
6.133,0.458,StateMachine,after this.everyTime
6.134,0.396,StateMachine,run completed
6.134,0.437,Mainline,Ending state machine pass
6.135,0.389,Mainline,Begining state machine pass
6.135,0.384,StateMachine,before if(conditionsToCheck
6.135,0.492,StateMachine,before this.everyTime
6.136,0.368,StateMachine,after this.everyTime
6.136,0.400,StateMachine,run completed
6.137,0.379,Mainline,Ending state machine pass
6.137,0.398,Mainline,Begining state machine pass
6.137,0.405,StateMachine,before if(conditionsToCheck
6.138,0.659,StateMachine,before this.everyTime
6.138,0.480,StateMachine,after this.everyTime
6.139,0.429,StateMachine,run completed
6.139,0.343,Mainline,Ending state machine pass
6.140,0.297,Mainline,Begining state machine pass
6.140,0.334,StateMachine,before if(conditionsToCheck
6.140,0.509,StateMachine,before this.everyTime
6.141,0.465,StateMachine,after this.everyTime
6.141,0.389,StateMachine,run completed
6.142,0.331,Mainline,Ending state machine pass
6.142,0.335,Mainline,Begining state machine pass
6.142,0.409,StateMachine,before if(conditionsToCheck
6.143,0.478,StateMachine,before this.everyTime
6.143,0.468,StateMachine,after this.everyTime
6.144,0.361,StateMachine,run completed
6.144,0.378,Mainline,Ending state machine pass
6.144,0.393,Mainline,Begining state machine pass
6.145,0.435,StateMachine,before if(conditionsToCheck
6.145,0.503,StateMachine,before this.everyTime
6.146,0.400,StateMachine,after this.everyTime
6.146,0.463,StateMachine,run completed
6.147,0.502,Mainline,Ending state machine pass
6.147,0.384,Mainline,Begining state machine pass
6.147,0.334,StateMachine,before if(conditionsToCheck
6.148,0.552,StateMachine,before this.everyTime
6.148,0.475,StateMachine,after this.everyTime
6.149,0.454,StateMachine,run completed
6.149,0.421,Mainline,Ending state machine pass
6.150,0.479,Mainline,Begining state machine pass
6.150,0.435,StateMachine,before if(conditionsToCheck
6.151,0.515,StateMachine,before this.everyTime
6.151,0.426,StateMachine,after this.everyTime
6.152,0.381,StateMachine,run completed
6.152,0.372,Mainline,Ending state machine pass
6.152,0.396,Mainline,Begining state machine pass
6.153,0.396,StateMachine,before if(conditionsToCheck
6.153,0.513,StateMachine,before this.everyTime
6.154,0.411,StateMachine,after this.everyTime
6.154,0.432,StateMachine,run completed
6.155,0.414,Mainline,Ending state machine pass
6.155,0.387,Mainline,Begining state machine pass
6.155,0.403,StateMachine,before if(conditionsToCheck
6.156,0.473,StateMachine,before this.everyTime
6.156,0.422,StateMachine,after this.everyTime
6.157,0.681,StateMachine,run completed
6.157,0.385,Mainline,Ending state machine pass
6.158,0.444,Mainline,Begining state machine pass
6.158,0.440,StateMachine,before if(conditionsToCheck
6.159,0.481,StateMachine,before this.everyTime
6.159,0.389,StateMachine,after this.everyTime
6.159,0.385,StateMachine,run completed
6.160,0.430,Mainline,Ending state machine pass
6.160,0.409,Mainline,Begining state machine pass
6.161,0.426,StateMachine,before if(conditionsToCheck
6.161,0.524,StateMachine,before this.everyTime
6.162,0.328,StateMachine,after this.everyTime
6.162,0.328,StateMachine,run completed
6.162,0.388,Mainline,Ending state machine pass
6.163,0.374,Mainline,Begining state machine pass
6.163,0.369,StateMachine,before if(conditionsToCheck
6.163,0.494,StateMachine,before this.everyTime
6.164,0.396,StateMachine,after this.everyTime
6.164,0.410,StateMachine,run completed
6.165,0.406,Mainline,Ending state machine pass
6.165,0.426,Mainline,Begining state machine pass
6.165,0.378,StateMachine,before if(conditionsToCheck
6.166,0.466,StateMachine,before this.everyTime
6.166,0.447,StateMachine,after this.everyTime
6.167,0.442,StateMachine,run completed
6.167,0.632,Mainline,Ending state machine pass
6.168,0.513,Mainline,Begining state machine pass
6.168,0.431,StateMachine,before if(conditionsToCheck
6.169,0.481,StateMachine,before this.everyTime
6.169,0.422,StateMachine,after this.everyTime
6.170,0.356,StateMachine,run completed
6.170,0.360,Mainline,Ending state machine pass
6.170,0.378,Mainline,Begining state machine pass
6.171,0.414,StateMachine,before if(conditionsToCheck
6.171,0.492,StateMachine,before this.everyTime
6.172,0.359,StateMachine,after this.everyTime
6.172,0.374,StateMachine,run completed
6.172,0.367,Mainline,Ending state machine pass
6.173,0.406,Mainline,Begining state machine pass
6.173,0.410,StateMachine,before if(conditionsToCheck
6.174,0.469,StateMachine,before this.everyTime
6.174,0.423,StateMachine,after this.everyTime
6.175,0.391,StateMachine,run completed
6.175,0.365,Mainline,Ending state machine pass
6.175,0.378,Mainline,Begining state machine pass
6.176,0.581,StateMachine,before if(conditionsToCheck
6.176,0.503,StateMachine,before this.everyTime
6.177,0.408,StateMachine,after this.everyTime
6.177,0.424,StateMachine,run completed
6.178,0.410,Mainline,Ending state machine pass
6.178,0.463,Mainline,Begining state machine pass
6.178,0.419,StateMachine,before if(conditionsToCheck
6.179,0.765,StateMachine,before this.everyTime
6.180,0.413,StateMachine,after this.everyTime
6.180,0.423,StateMachine,run completed
6.180,0.403,Mainline,Ending state machine pass
6.181,0.405,Mainline,Begining state machine pass
6.183,1.800,StateMachine,before if(conditionsToCheck
6.184,1.078,StateMachine,before this.everyTime
6.184,0.435,StateMachine,after this.everyTime
6.185,0.397,StateMachine,run completed
6.185,0.371,Mainline,Ending state machine pass
6.185,0.401,Mainline,Begining state machine pass
6.186,0.376,StateMachine,before if(conditionsToCheck
6.186,0.536,StateMachine,before this.everyTime
6.187,0.427,StateMachine,after this.everyTime
6.189,1.833,StateMachine,run completed
6.190,1.091,Mainline,Ending state machine pass
6.191,1.246,Mainline,Begining state machine pass
6.192,1.012,StateMachine,before if(conditionsToCheck
6.193,1.436,StateMachine,before this.everyTime
6.194,0.442,StateMachine,after this.everyTime
6.195,0.947,StateMachine,run completed
6.195,0.618,Mainline,Ending state machine pass
6.196,0.713,Mainline,Begining state machine pass
6.197,0.491,StateMachine,before if(conditionsToCheck
6.197,0.793,StateMachine,before this.everyTime
6.198,0.803,StateMachine,after this.everyTime
6.199,0.600,StateMachine,run completed
6.199,0.470,Mainline,Ending state machine pass
6.200,0.473,Mainline,Begining state machine pass
6.200,0.420,StateMachine,before if(conditionsToCheck
6.201,0.813,StateMachine,before this.everyTime
6.202,0.665,StateMachine,after this.everyTime
6.202,0.621,StateMachine,run completed
6.203,0.421,Mainline,Ending state machine pass
6.204,0.963,Mainline,Begining state machine pass
6.204,0.531,StateMachine,before if(conditionsToCheck
6.205,1.166,StateMachine,before this.everyTime
6.206,0.665,StateMachine,after this.everyTime
6.207,0.612,StateMachine,run completed
6.207,0.438,Mainline,Ending state machine pass
6.208,0.645,Mainline,Begining state machine pass
6.208,0.779,StateMachine,before if(conditionsToCheck
6.209,0.680,StateMachine,before this.everyTime
6.210,0.418,StateMachine,after this.everyTime
6.210,0.697,StateMachine,run completed
6.211,0.421,Mainline,Ending state machine pass
6.211,0.659,Mainline,Begining state machine pass
6.212,0.488,StateMachine,before if(conditionsToCheck
6.212,0.654,StateMachine,before this.everyTime
6.213,0.494,StateMachine,after this.everyTime
6.214,0.668,StateMachine,run completed
6.214,0.435,Mainline,Ending state machine pass
6.215,0.612,Mainline,Begining state machine pass
6.215,0.454,StateMachine,before if(conditionsToCheck
6.216,0.786,StateMachine,before this.everyTime
6.216,0.440,StateMachine,after this.everyTime
6.217,0.659,StateMachine,run completed
6.217,0.412,Mainline,Ending state machine pass
6.218,0.790,Mainline,Begining state machine pass
6.219,0.474,StateMachine,before if(conditionsToCheck
6.220,0.962,StateMachine,before this.everyTime
6.220,0.798,StateMachine,after this.everyTime
6.221,0.787,StateMachine,run completed
6.222,0.480,Mainline,Ending state machine pass
6.222,0.739,Mainline,Begining state machine pass
6.223,0.449,StateMachine,before if(conditionsToCheck
6.224,0.722,StateMachine,before this.everyTime
6.224,0.388,StateMachine,after this.everyTime
6.225,0.629,StateMachine,run completed
6.225,0.481,Mainline,Ending state machine pass
